id,name,nameFull,url,profile,slogan,baseInfo,teamInfo,analysis,report,AICInfo
30341,微众税银,深圳微众税银信息服务有限公司,https://www.itjuzi.com/company/30341,"互联网+金融大数据服务,成立于2014年9月，目前B轮，2位投资人，总融资额约3.3亿人民币,互联网+金融大数据服务,成立于2014年9月，目前B轮，2位投资人，总融资额约3.3亿人民币,互联网+金融大数据服务,成立于2014年9月，目前B轮，2位投资人，总融资额约3.3亿人民币","[""标签："",""金融"",""信用及征信"",""企业征信"",""大数据征信"",""金融大数据"",""大数据行业应用""]","[""微众税银是一家基于税务信息的大数据征信服务商，为全国中小微企业免费提供资信服务、融资流程服务、预授信服务等，深圳微众税银信息服务有限公司旗下产品。"",""深圳微众税银信息服务有限公司"",""成立于："",""2014.9"",""公司规模："",""50-100人"",""运营中""]","[""曾源"",""CEO"",""曾源，微众税银创始人、CEO。""]","[""\u003cdiv id=\""echart\"" chart-title=\""投融资趋势\"" chart-sub-title=\""金融 \u0026gt; 信用及征信\"" data-condition=\""scope=12\u0026amp;sub_scope=20\"" data-json='{\""time\"":[2014,2015,2016,2017,\""2018\""],\""event_count\"":[\""21\"",\""46\"",\""34\"",\""38\"",\""13\""],\""financing_amount\"":[3.89,15.24,14.7,11.94,81.43]}'\u003e\u003c/div\u003e""]","{""中国征信行业专题研究报告2016..pdf"":""http://radar.itjuzi.com/report?word=中国征信行业专题研究报告2016..pdf"",""2017美国个人征信行研报告"":""http://radar.itjuzi.com/report?word=2017美国个人征信行研报告"",""中国个人征信市场专题研究报告2016..pdf"":""http://radar.itjuzi.com/report?word=中国个人征信市场专题研究报告2016..pdf"",""2017年中国征信市场年度综合分析"":""http://radar.itjuzi.com/report?word=2017年中国征信市场年度综合分析"",""【行业】2017中国征信市场年度综合分析.pdf"":""http://radar.itjuzi.com/report?word=【行业】2017中国征信市场年度综合分析.pdf""}","[""深圳微众税银信息服务有限公司"",""注册资本:"",""3000.0万"",""人民币"",""成立时间:"",""2014-09-29"",""法人代表:"",""曾源"",""公司类型:"",""其他有限责任公司"",""地址:"",""深圳市南山区粤海街道深圳国际软件园一期8栋202室""]"
40425,游侠网																			/ 凤侠网络,杭州凤侠网络科技有限公司,https://www.itjuzi.com/company/40425,"针对单机游戏资讯的门户网站,成立于2012年2月","[""标签："",""游戏"",""游戏媒体及社区"",""单机游戏"",""游戏周边服务""]","[""购买数据请联系 hello@itjuzi.com"",""游侠网是一个非商业游戏网站，主营单机游戏，随时提供单机游戏咨询，致力于打造全新的移动游戏资讯体验，隶属于杭州凤侠网络科技有限公司。"",""杭州凤侠网络科技有限公司"",""成立于："",""2012.2"",""公司规模："",""300-500人"",""运营中""]","[""宋吉述"",""创始人"",""宋吉述是江苏凤凰数字传媒有限公司的创始人。""]","[""\u003cdiv id=\""echart\"" chart-title=\""投融资趋势\"" chart-sub-title=\""游戏 \u0026gt; 游戏媒体及社区\"" data-condition=\""scope=80\u0026amp;sub_scope=88\"" data-json='{\""time\"":[2014,2015,2016,2017,\""2018\""],\""event_count\"":[\""19\"",\""16\"",\""25\"",\""26\"",\""22\""],\""financing_amount\"":[3.76,3.24,3.5,5.64,5.14]}'\u003e\u003c/div\u003e""]","{""2013年度中国网民游戏行为调查研究报告"":""http://radar.itjuzi.com/report?word=2013年度中国网民游戏行为调查研究报告"",""2013年度中国手机游戏用户调研报告"":""http://radar.itjuzi.com/report?word=2013年度中国手机游戏用户调研报告"",""2010年中国网络游戏用户调研报告"":""http://radar.itjuzi.com/report?word=2010年中国网络游戏用户调研报告"",""2010年中国网页游戏调查报告"":""http://radar.itjuzi.com/report?word=2010年中国网页游戏调查报告"",""2009年中国网络游戏市场研究报告"":""http://radar.itjuzi.com/report?word=2009年中国网络游戏市场研究报告"",""传媒行业深度分析：独立游戏，新内容，新模式，新风口"":""http://radar.itjuzi.com/report?word=传媒行业深度分析：独立游戏，新内容，新模式，新风口""}","[""杭州凤侠网络科技有限公司"",""注册资本:"",""1000.0万"",""人民币"",""成立时间:"",""2012-02-14"",""法人代表:"",""宋吉述"",""公司类型:"",""有限责任公司（自然人投资或控股）"",""地址:"",""拱墅区红石中央大厦2201室""]"
33027382,Matternet,,https://www.itjuzi.com/company/33027382,"美国自动无人机快递配送服务研发商,成立于2011年10月，目前A轮，6位投资人，总融资额约1.66亿人民币","[""标签："",""物流"",""其他物流"",""无人机"",""快递"",""物流机器人""]","[""Matternet是美国一家自动无人机快递配送服务研发商，将物品放入车厢内的隔间箱中，然后装入无人驾驶飞机，最多可容纳2公斤。可安装在屋顶或地面上，以无人机方式发送和接收包裹，用户可通过应用程序操作系统以创建装运单，无需等待即可自动发送货物，运输的物品可以在30分钟内送达医院。无人机降落后，会自动更换电池，免去充电等待时间。"",""暂未收录"",""成立于："",""2011.10"",""公司规模："",""30-50人"",""运营中""]",[],"[""\u003cdiv id=\""echart\"" chart-title=\""投融资趋势\"" chart-sub-title=\""物流 \u0026gt; 其他物流\"" data-condition=\""scope=211\u0026amp;sub_scope=238\"" data-json='{\""time\"":[2014,2015,2016,2017,\""2018\""],\""event_count\"":[\""15\"",\""34\"",\""31\"",\""12\"",\""18\""],\""financing_amount\"":[4.06,11.56,24.04,2.44,49.63]}'\u003e\u003c/div\u003e""]","{""Roland_Berger_Robots_20160714"":""http://radar.itjuzi.com/report?word=Roland_Berger_Robots_20160714"",""roland_berger_robots_20160909"":""http://radar.itjuzi.com/report?word=roland_berger_robots_20160909"",""2017年中国物流科技行业研究报告"":""http://radar.itjuzi.com/report?word=2017年中国物流科技行业研究报告"",""2017年中国物流科技行业研究报告."":""http://radar.itjuzi.com/report?word=2017年中国物流科技行业研究报告."",""2017年中国物流科技行业研究报告_"":""http://radar.itjuzi.com/report?word=2017年中国物流科技行业研究报告_"",""智能化升级，未来可期——“新制造”研究报告.pdf"":""http://radar.itjuzi.com/report?word=智能化升级，未来可期——“新制造”研究报告.pdf""}",[]
52270,扫IC网,上海茂谊网络科技有限公司,https://www.itjuzi.com/company/52270,"互联网+电子元件垂直电商B2B交易平台,成立于2016年3月","[""标签："",""电子商务"",""3C电子"",""电子元器件""]","[""购买数据请联系 hello@itjuzi.com"",""扫IC网是国内领先的互联网+电子元件垂直电商B2B交易平台。致力为规范电子行业良性发展，促进行业升级转型，解决市场信息不对称、销售环节冗长、交易成本高、受区域限制等深层次痛点，以用户极致体验为终极目标，引领大宗、高频率电子元器件交易互联网化。平台提供免费撮合交易服务，打造一站式集电子元件供应、需求、方案、物流仓储、金融服务为一体的撮合交易平台。"",""上海茂谊网络科技有限公司"",""成立于："",""2016.3"",""公司规模："",""50-100人"",""运营中""]","[""卢振斌"",""CEO"",""卢振斌，扫IC网创始人兼CEO。江西修水上海商会、促进会执行会长；电子元器件行业市场经验16年。"",""反馈"",""毛丽红"",""联合创始人兼CTO"",""毛丽红，扫IC网联合创始人兼CTO。世界500强（西门子、思科）软件开发、项目和团队管理经验。"",""反馈"",""陶国青"",""联合创始人兼COO"",""陶国青，扫IC网联合创始人兼COO。元器件销售管理经验11年，曾在友尚、博照、荆林任职。""]","[""\u003cdiv id=\""echart\"" chart-title=\""投融资趋势\"" chart-sub-title=\""电子商务 \u0026gt; 3C电子\"" data-condition=\""scope=145\u0026amp;sub_scope=152\"" data-json='{\""time\"":[2014,2015,2016,2017,\""2018\""],\""event_count\"":[\""11\"",\""30\"",\""33\"",\""24\"",\""12\""],\""financing_amount\"":[2.92,13.46,26.43,20.53,52.2]}'\u003e\u003c/div\u003e""]","{""【行业】2017电子元器件分销行业深度报告.pdf"":""http://radar.itjuzi.com/report?word=【行业】2017电子元器件分销行业深度报告.pdf"",""电子元器件分销行业深度报告：上游涨下游旺，中游分销强者愈强.pdf"":""http://radar.itjuzi.com/report?word=电子元器件分销行业深度报告：上游涨下游旺，中游分销强者愈强.pdf"",""自主可控迫在眉睫，产业地位稳步提升"":""http://radar.itjuzi.com/report?word=自主可控迫在眉睫，产业地位稳步提升"",""半导体行业系列深度之一：自主可控迫在眉睫，产业地位稳步提升.pdf"":""http://radar.itjuzi.com/report?word=半导体行业系列深度之一：自主可控迫在眉睫，产业地位稳步提升.pdf"",""半导体行业系列深度之一：自主可控迫在眉睫，产业地位稳步提升"":""http://radar.itjuzi.com/report?word=半导体行业系列深度之一：自主可控迫在眉睫，产业地位稳步提升"",""长城证券电子元器件行业周报高通进一步拓展中低端芯片市场，彩虹股份携手康宁深耕LCD玻璃基板——电子元器件周报"":""http://radar.itjuzi.com/report?word=长城证券电子元器件行业周报高通进一步拓展中低端芯片市场，彩虹股份携手康宁深耕LCD玻璃基板——电子元器件周报""}","[""上海茂谊网络科技有限公司"",""注册资本:"",""300.0万"",""人民币"",""成立时间:"",""2016-03-16"",""法人代表:"",""卢振斌"",""公司类型:"",""有限责任公司（自然人投资或控股）"",""地址:"",""上海市闵行区都会路2501号4幢302室""]"
5417,演界网,上海锐普广告有限公司,https://www.itjuzi.com/company/5417,"演示素材平台,成立于2013年1月，目前已被收购，1位投资人","[""标签："",""电子商务"",""数字虚拟商品"",""文件文档"",""数字/虚拟商品"",""企业营销""]","[""购买数据请联系 hello@itjuzi.com"",""演界网是一个基于演示设计的一站式在线演示、素材销售、服务交易系统。"",""上海锐普广告有限公司"",""成立于："",""2013.1"",""公司规模："",""50-100人"",""运营中""]","[""陈魁"",""创始人"",""上海锐普广告有限公司总经理""]","[""\u003cdiv id=\""echart\"" chart-title=\""投融资趋势\"" chart-sub-title=\""电子商务 \u0026gt; 数字虚拟商品\"" data-condition=\""scope=145\u0026amp;sub_scope=157\"" data-json='{\""time\"":[2014,2015,2016,2017,\""2018\""],\""event_count\"":[\""8\"",\""5\"",\""5\"",\""4\"",\""1\""],\""financing_amount\"":[5.57,1.93,1.92,0.35,0.1]}'\u003e\u003c/div\u003e""]","{""中国增强现实市场专题研究报告2015..pdf"":""http://radar.itjuzi.com/report?word=中国增强现实市场专题研究报告2015..pdf"",""AR技术玩转零售业.pdf"":""http://radar.itjuzi.com/report?word=AR技术玩转零售业.pdf"",""中国增强现实市场专题研究报告2016..pdf"":""http://radar.itjuzi.com/report?word=中国增强现实市场专题研究报告2016..pdf"",""体验革命"":""http://radar.itjuzi.com/report?word=体验革命"",""新零售的概念、模式和案例"":""http://radar.itjuzi.com/report?word=新零售的概念、模式和案例"",""VR如何重塑购物体验"":""http://radar.itjuzi.com/report?word=VR如何重塑购物体验""}","[""上海锐普广告有限公司"",""注册资本:"",""1000.0万"",""人民币"",""成立时间:"",""2007-08-09"",""法人代表:"",""吴娜"",""公司类型:"",""有限责任公司（自然人投资或控股）"",""地址:"",""上海市徐汇区龙吴路2046号206室""]"
19141,况客,况客科技（北京）有限公司,https://www.itjuzi.com/company/19141,"为投资研究服务的金融平台,成立于2014年12月，1位投资人，总融资额约1亿人民币,为投资研究服务的金融平台,成立于2014年12月，1位投资人，总融资额约1亿人民币,为投资研究服务的金融平台,成立于2014年12月，1位投资人，总融资额约1亿人民币","[""标签："",""金融"",""金融信息化"",""金融设备"",""股票"",""金融大数据"",""量化交易"",""大数据行业应用"",""证券"",""智能投研""]","[""购买数据请联系 hello@itjuzi.com"",""况客网是一个提供金融大数据及云交易服务的平台，通过为投资者提供策略交易工具服务FOFinvesting来改善投资体验，实现智能化投资；致力于打造你的个性化金融终端，可以快速把你的投资想法变成金融模型，制作专业的图表，验证模型的可靠性，让投研报告动起来。"",""itjuzi是一家数据服务公司"",""况客科技（北京）有限公司"",""成立于："",""2014.12"",""公司规模："",""50-100人"",""运营中""]","[""张丹"",""创始人"",""北京观正会计师事务所有限公司执行董事兼经理"",""反馈"",""林伟平"",""创始人"",""林伟平 况客CEO， 曾就职于安永会计师事务所、全国社会保障基金理事会境外投资部，管理资产逾百亿美元。""]","[""\u003cdiv id=\""echart\"" chart-title=\""投融资趋势\"" chart-sub-title=\""金融 \u0026gt; 金融信息化\"" data-condition=\""scope=12\u0026amp;sub_scope=22\"" data-json='{\""time\"":[2014,2015,2016,2017,\""2018\""],\""event_count\"":[\""37\"",\""56\"",\""111\"",\""128\"",\""73\""],\""financing_amount\"":[29.51,23.99,51.71,34.69,95.76]}'\u003e\u003c/div\u003e""]","{""全球独角兽研究系列报告（二）：智能投研，华尔街之狼肯硕来了"":""http://radar.itjuzi.com/report?word=全球独角兽研究系列报告（二）：智能投研，华尔街之狼肯硕来了"",""2016年Q1中国股权众筹行业发展研究报告.pdf"":""http://radar.itjuzi.com/report?word=2016年Q1中国股权众筹行业发展研究报告.pdf"",""2017中国智能金融产业研究报告"":""http://radar.itjuzi.com/report?word=2017中国智能金融产业研究报告"",""IntelligentFinanceIndustryResearchReport"":""http://radar.itjuzi.com/report?word=IntelligentFinanceIndustryResearchReport"",""机构一周策略综述"":""http://radar.itjuzi.com/report?word=机构一周策略综述""}","[""况客科技（北京）有限公司"",""注册资本:"",""100.0万"",""人民币"",""成立时间:"",""2014-12-12"",""法人代表:"",""林伟平"",""公司类型:"",""有限责任公司"",""地址:"",""北京市朝阳区将台路5号院5号楼2层2028室""]"
32780160,DetlaGrad,,https://www.itjuzi.com/company/32780160,"基于人工智能的量化投资公司,成立于2017年10月，目前天使轮，总融资额约300万人民币","[""标签："",""金融"",""投融资"",""股票"",""量化交易"",""证券""]","[""购买数据请联系 hello@itjuzi.com"",""DetlaGrad是一家基于人工智能的量化投资公司，输入股票交易数据，利用不同结构的神经网络训练针对A股的量化交易模型，模型包含市场顶部风险预警和个股及大盘未来上涨概率预测、策略发现和仓位调整、系统性风险预测几个部分。"",""itjuzi是一家数据服务公司"",""暂未收录"",""成立于："",""2017.10"",""公司规模："",""15-30人"",""运营中""]","[""庞然"",""CEO"",""庞然，CEO，连续创业者，曾任海博智讯创始人兼CEO、天天盈科技创始人兼CTO。""]","[""\u003cdiv id=\""echart\"" chart-title=\""投融资趋势\"" chart-sub-title=\""金融 \u0026gt; 投融资\"" data-condition=\""scope=12\u0026amp;sub_scope=21\"" data-json='{\""time\"":[2014,2015,2016,2017,\""2018\""],\""event_count\"":[\""36\"",\""95\"",\""68\"",\""63\"",\""36\""],\""financing_amount\"":[6.89,32.78,21.02,53.25,10.5]}'\u003e\u003c/div\u003e""]","{""大数据时代的量化交易平台"":""http://radar.itjuzi.com/report?word=大数据时代的量化交易平台"",""北京环境交易所：碳风险的市场化量化分析"":""http://radar.itjuzi.com/report?word=北京环境交易所：碳风险的市场化量化分析"",""渤海证券_20160406_量化策略专题报告：多品种分级基金折溢价套利策略解析"":""http://radar.itjuzi.com/report?word=渤海证券_20160406_量化策略专题报告：多品种分级基金折溢价套利策略解析"",""FICC系列研究之一：海内外CTA基金的发展与现状"":""http://radar.itjuzi.com/report?word=FICC系列研究之一：海内外CTA基金的发展与现状"",""智能投顾：投资管理的uber时刻——智能投顾业务模式梳理及行业展望.pdf"":""http://radar.itjuzi.com/report?word=智能投顾：投资管理的uber时刻——智能投顾业务模式梳理及行业展望.pdf"",""继续分享新周期、新经济带来的机会（作者：徐张红、陈颖、黄昱颖）"":""http://radar.itjuzi.com/report?word=继续分享新周期、新经济带来的机会（作者：徐张红、陈颖、黄昱颖）""}",[]
77970,微记账																			/ 杭州坤迅,杭州坤迅资产管理有限公司,https://www.itjuzi.com/company/77970,"一个智能语音生活记账软件系统,成立于2016年2月，目前已被收购，1位投资人,一个智能语音生活记账软件系统,成立于2016年2月，目前已被收购，1位投资人","[""标签："",""工具软件"",""事项及效率"",""个人助理"",""系统工具"",""文件文档"",""记账"",""日常应用"",""个人办公工具""]","[""微记账是是一个智能语音生活记账软件系统，基于云端的智能语音分析，分类以及强大的统计功能，此外微记账还拥有文本记账，联手记账，云端自动储存功能，同时支持APP、网页、微信公众号等多终端查看方式，提供详尽的记后数据分析系统，隶属于杭州坤迅资产管理有限公司。"",""杭州坤迅资产管理有限公司"",""成立于："",""2016.2"",""公司规模："",""100-150人"",""运营中""]","[""韦永昌"",""CEO"",""80后，浙大硕士； 原就职华为企业产品部，多年移动增值业务、企业产品、互联网产品设计经验，产品专家； 先后从事社交及工具产品创业。""]","[""\u003cdiv id=\""echart\"" chart-title=\""投融资趋势\"" chart-sub-title=\""工具软件 \u0026gt; 事项及效率\"" data-condition=\""scope=161\u0026amp;sub_scope=163\"" data-json='{\""time\"":[2014,2015,2016,2017,\""2018\""],\""event_count\"":[\""150\"",\""97\"",\""55\"",\""37\"",\""22\""],\""financing_amount\"":[23.4,15.32,15.06,9.28,7.06]}'\u003e\u003c/div\u003e""]","{""互联网模式下的代理记账市场变革"":""http://radar.itjuzi.com/report?word=互联网模式下的代理记账市场变革"",""【行业】20170314  企业级服务系列报告之 互联网模式下的代理记账市场变革.pdf"":""http://radar.itjuzi.com/report?word=【行业】20170314  企业级服务系列报告之 互联网模式下的代理记账市场变革.pdf"",""代记账工商注册互联网化是发展趋势"":""http://radar.itjuzi.com/report?word=代记账工商注册互联网化是发展趋势"",""2017年云财务市场及用户实践研究——云代记账篇.pdf"":""http://radar.itjuzi.com/report?word=2017年云财务市场及用户实践研究——云代记账篇.pdf"",""互联网金融应用发展报告"":""http://radar.itjuzi.com/report?word=互联网金融应用发展报告"",""信用市场回顾及展望系列之三：从托管看2017年各机构配置需求变化.pdf"":""http://radar.itjuzi.com/report?word=信用市场回顾及展望系列之三：从托管看2017年各机构配置需求变化.pdf""}","[""杭州坤迅资产管理有限公司"",""注册资本:"",""2000.0万"",""人民币"",""成立时间:"",""2016-02-19"",""法人代表:"",""韦永昌"",""公司类型:"",""有限责任公司（自然人投资或控股）"",""地址:"",""拱墅区阅城新座2幢906室""]"
42476,肌动塑体,杭州肌动科技有限公司,https://www.itjuzi.com/company/42476,"智能健身房提供商,成立于2015年8月，目前Pre-A轮，总融资额约3150万人民币","[""标签："",""体育运动"",""体育设施及场馆"",""健身"",""大众健身"",""健身房"",""VR/AR体育"",""场馆/赛事/培训"",""体育支持服务"",""健身场馆"",""健身俱乐部"",""康""]","[""购买数据请联系 hello@itjuzi.com"",""肌动塑体是一家美容、健身会所，提供个性健身方案，零推销，教练免费，24小时开放，24种营养餐品补给，最低499/月，按月收费。"",""杭州肌动科技有限公司"",""成立于："",""2015.8"",""公司规模："",""50-100人"",""运营中""]","[""沈雪丹"",""CEO"",""沈雪丹是安晟国际的创始人。"",""反馈"",""陈柘安"",""CEO"",""毕业于加拿大第一商学院Schulich School of Business和多伦多大学Rotman商学院，曾创办过大学生培训机构Sailfun，曾任工汇网络科技副总裁兼运营总监。"",""反馈"",""李勇震"",""联合创始人"",""留学英国9年，市场营销硕士，曾任Foxtons及River Island市场部主管。""]","[""\u003cdiv id=\""echart\"" chart-title=\""投融资趋势\"" chart-sub-title=\""体育运动 \u0026gt; 体育设施及场馆\"" data-condition=\""scope=210\u0026amp;sub_scope=227\"" data-json='{\""time\"":[2014,2015,2016,2017,\""2018\""],\""event_count\"":[\""7\"",\""15\"",\""19\"",\""12\"",\""3\""],\""financing_amount\"":[0.55,3.35,20.16,4.74,1.01]}'\u003e\u003c/div\u003e""]","{""高盛VR与AR报告：下一个通用计算平台"":""http://radar.itjuzi.com/report?word=高盛VR与AR报告：下一个通用计算平台"",""高盛VR与AR报告：下一个通用计算平台（汉化版）"":""http://radar.itjuzi.com/report?word=高盛VR与AR报告：下一个通用计算平台（汉化版）"",""VR次元独家发布 最权威VR报告来了"":""http://radar.itjuzi.com/report?word=VR次元独家发布 最权威VR报告来了"",""VR、AR、视频云发展分析2017：技术重塑视频观看体验"":""http://radar.itjuzi.com/report?word=VR、AR、视频云发展分析2017：技术重塑视频观看体验"",""传媒互联网行业周报"":""http://radar.itjuzi.com/report?word=传媒互联网行业周报"",""价值驱动，泛娱乐四大商业模式"":""http://radar.itjuzi.com/report?word=价值驱动，泛娱乐四大商业模式""}","[""杭州肌动科技有限公司"",""注册资本:"",""130.0万"",""人民币"",""成立时间:"",""2015-08-05"",""法人代表:"",""李勇震"",""公司类型:"",""有限责任公司（自然人投资或控股）"",""地址:"",""上城区西湖国贸大厦A区1004室""]"
43161,网速大师,四川速宝网络科技有限公司,https://www.itjuzi.com/company/43161,"实时交互游戏提供云加速服务,成立于2014年2月，7位投资人，总融资额约3700万人民币","[""标签："",""企业服务"",""其他企业服务"",""人机交互"",""众创空间""]","[""购买数据请联系 hello@itjuzi.com"",""速宝网络是一家面向互联网用户，为各种互联网实时交互游戏提供云加速服务的科技公司，专注于移动互联网领域的网络加速，拥有网速大师和极速手游加速器两款加速产品。"",""四川速宝网络科技有限公司"",""成立于："",""2014.2"",""公司规模："",""50-100人"",""运营中""]",[],"[""\u003cdiv id=\""echart\"" chart-title=\""投融资趋势\"" chart-sub-title=\""企业服务 \u0026gt; 其他企业服务\"" data-condition=\""scope=126\u0026amp;sub_scope=203\"" data-json='{\""time\"":[2014,2015,2016,2017,\""2018\""],\""event_count\"":[\""324\"",\""845\"",\""1175\"",\""636\"",\""309\""],\""financing_amount\"":[260.82,673.97,915.27,512.85,294.17]}'\u003e\u003c/div\u003e""]","{""2016 年众创空间调研报告"":""http://radar.itjuzi.com/report?word=2016 年众创空间调研报告"",""2016年北京市众创空间蓝皮书"":""http://radar.itjuzi.com/report?word=2016年北京市众创空间蓝皮书"",""投中专题：众创空间专题研究报告"":""http://radar.itjuzi.com/report?word=投中专题：众创空间专题研究报告"",""众创空间投资发展沙龙会议纪要"":""http://radar.itjuzi.com/report?word=众创空间投资发展沙龙会议纪要"",""众创空间：公共图书馆协同创新服务"":""http://radar.itjuzi.com/report?word=众创空间：公共图书馆协同创新服务""}","[""四川速宝网络科技有限公司"",""注册资本:"",""352.9412万"",""人民币"",""成立时间:"",""2014-02-28"",""法人代表:"",""袁旭"",""公司类型:"",""有限责任公司（自然人投资或控股）"",""地址:"",""成都高新区世纪城南路599号7栋7层704号""]"
43356,环宇智行,武汉环宇智行科技有限公司,https://www.itjuzi.com/company/43356,"无人驾驶技术研发商,成立于2015年4月，目前Pre-A轮，1位投资人，总融资额约4500万人民币","[""标签："",""汽车交通"",""车联网及硬件"",""无人驾驶"",""智能汽车"",""无人驾驶汽车"",""汽车AI"",""智能驾驶（自动驾驶/辅助驾驶）""]","[""环宇智行是一家无人驾驶技术研发商，专注于网联自主驾驶技术的系统和部件研发。方案和部件已经被东风汽车技术中心，华为2012实验室、腾讯研究院等采购，用于商业演示和应用示范。"",""武汉环宇智行科技有限公司"",""成立于："",""2015.4"",""公司规模："",""50-100人"",""运营中""]","[""李明"",""CEO"",""武汉大学博士，德国KIT访问学者，期间参与奥迪自动驾驶项目，激光雷达SLAM项目，机器人路径决策规划领域专家。现任武汉大学计算机学院副教授，武汉环宇智行科技有限公司CEO。具有多年从业经验。""]","[""\u003cdiv id=\""echart\"" chart-title=\""投融资趋势\"" chart-sub-title=\""汽车交通 \u0026gt; 车联网及硬件\"" data-condition=\""scope=28\u0026amp;sub_scope=185\"" data-json='{\""time\"":[2014,2015,2016,2017,\""2018\""],\""event_count\"":[\""46\"",\""87\"",\""138\"",\""113\"",\""53\""],\""financing_amount\"":[17.65,48.18,115.16,157.79,361.9]}'\u003e\u003c/div\u003e""]","{""从加州路测资质看无人驾驶产业格局"":""http://radar.itjuzi.com/report?word=从加州路测资质看无人驾驶产业格局"",""计算机行业深度分析：无人驾驶快速前进，科技浪潮驶向未来"":""http://radar.itjuzi.com/report?word=计算机行业深度分析：无人驾驶快速前进，科技浪潮驶向未来"",""无人驾驶快速前进，科技浪潮驶向未来"":""http://radar.itjuzi.com/report?word=无人驾驶快速前进，科技浪潮驶向未来"",""计算机行业人工智能系列研究之无人驾驶深度研究：人工智能视角下的无人驾驶汽车，移动的智能联网机器人"":""http://radar.itjuzi.com/report?word=计算机行业人工智能系列研究之无人驾驶深度研究：人工智能视角下的无人驾驶汽车，移动的智能联网机器人"",""从ADAS到V2X，智能引领无人驾驶加速前行.pdf"":""http://radar.itjuzi.com/report?word=从ADAS到V2X，智能引领无人驾驶加速前行.pdf"",""智能汽车系列 不容错过的大趋势.pdf"":""http://radar.itjuzi.com/report?word=智能汽车系列 不容错过的大趋势.pdf""}",[]
49390,普创天信,深圳普创天信科技发展有限公司,https://www.itjuzi.com/company/49390,"无线通讯产品服务商,成立于2006年10月，目前已被收购","[""标签："",""硬件"",""其他硬件服务"",""通信设备""]","[""普创天信是一家无线通讯产品提供商和流量经营及互联网+运营的服务商，也是华为移动宽带产品线国包商及增值服务运营商，专业从事通讯终端的生产、研发、设计、销售与流量经营、互联网+运营服务。"",""深圳普创天信科技发展有限公司"",""成立于："",""2006.10"",""公司规模："",""150-300人"",""运营中""]","[""姜天亮"",""执行董事"",""深圳普创天信科技发展有限公司执行董事""]","[""\u003cdiv id=\""echart\"" chart-title=\""投融资趋势\"" chart-sub-title=\""硬件 \u0026gt; 其他硬件服务\"" data-condition=\""scope=103\u0026amp;sub_scope=199\"" data-json='{\""time\"":[2014,2015,2016,2017,\""2018\""],\""event_count\"":[\""159\"",\""382\"",\""487\"",\""318\"",\""123\""],\""financing_amount\"":[100.91,266.46,354.9,205.14,126.55]}'\u003e\u003c/div\u003e""]","{""通信设备产业白皮书（2014年）"":""http://radar.itjuzi.com/report?word=通信设备产业白皮书（2014年）"",""2009年中国即时通信用户调研报告"":""http://radar.itjuzi.com/report?word=2009年中国即时通信用户调研报告"",""【行业】2017年民航 Wi"":""http://radar.itjuzi.com/report?word=【行业】2017年民航 Wi"",""量子通信产业化下的主题投资展望"":""http://radar.itjuzi.com/report?word=量子通信产业化下的主题投资展望"",""量子通信系列深度三：国家意志万亿空间，量子通信腾飞在即"":""http://radar.itjuzi.com/report?word=量子通信系列深度三：国家意志万亿空间，量子通信腾飞在即"",""量子通信：信息安全步入量子时代"":""http://radar.itjuzi.com/report?word=量子通信：信息安全步入量子时代 ""}","[""深圳普创天信科技发展有限公司"",""注册资本:"",""5624.9993万"",""人民币"",""成立时间:"",""2006-10-09"",""法人代表:"",""姜天亮"",""公司类型:"",""有限责任公司"",""地址:"",""深圳市宝安区石岩街道塘头社区塘头第三工业区新辉工业园E栋4楼东边""]"
